Data file name: AMAZE08_AMS_Harvard_MassConcentrations_Martin.csv,,,,,,,,
Version: Sun 31 Jan 2016 12:46:45,,,,,,,,
Contact: Scot Martin,,,,,,,,
Instrument: Harvard aerosol mass spectrometer (AMS),,,,,,,,
Measurement reported: organic; nitrates; ammonium; sulfate; and chloride mass concentrations-Finalized to STP (273.15K-10^5 Pa),,,,,,,,
Data reporting frequency: 5 minutes ,,,,,,,,
Units: ug m^-3.,,,,,,,,
,,,,,,,,
Site,Date_utc,Time_utc,Seconds_since_1Jan1900,Organic,Nitrate,Sulfate,Ammonium,Chloride
,yyyy-mm-dd,hh:mm:ss,Seconds,ug m^-3,ug m^-3,ug m^-3,ug m^-3,ug m^-3
TT34,2008-03-09,08:01:14,3414038474,0.287213,-0.00089817,0.021308,0.00250725,-0.000601868
TT34,2008-03-09,08:06:40,3414038800,0.331355,-0.000477007,0.0287585,0.00267571,0.00244693
TT34,2008-03-09,08:12:05,3414039125,0.232032,0.00105362,0.0197915,0.00231591,-0.000380198
TT34,2008-03-09,08:17:31,3414039451,0.147311,-0.000613265,0.012158,0.00218181,-0.00313986
TT34,2008-03-09,08:22:56,3414039776,0.248765,-0.000332968,0.0138395,0.00139774,-0.000100827
TT34,2008-03-09,08:28:10,3414040090,0.116095,-0.000468208,0.00709593,0.000666936,-0.00226165
TT34,2008-03-09,08:33:36,3414040416,0.126723,-0.00105689,0.00784807,0.00068496,-0.000540145
TT34,2008-03-09,08:39:01,3414040741,0.111328,-0.00109592,0.0066359,0.000559372,0.00125142
TT34,2008-03-09,08:44:27,3414041067,0.15518,-0.00109605,0.0106125,0.000567258,-3.52E-05
TT34,2008-03-09,08:49:41,3414041381,0.230755,-0.000815227,0.0157188,0.0011663,0.00430504
TT34,2008-03-09,08:55:07,3414041707,0.289274,-0.00109599,0.0155436,0.00211394,0.00283508
TT34,2008-03-09,09:00:32,3414042032,0.36674,-0.000180655,0.0255682,0.00282151,0.000240409
TT34,2008-03-09,09:05:58,3414042358,0.454206,-0.00104246,0.0259845,0.00261902,-0.000109939
TT34,2008-03-09,09:11:23,3414042683,0.469255,-0.0010958,0.0271501,0.00260929,0.000798344
TT34,2008-03-09,09:16:49,3414043009,0.329128,-0.000927039,0.0196235,0.00283575,0.000358234
TT34,2008-03-09,09:22:15,3414043335,0.187777,-0.0010958,0.0123573,0.00219771,0.00321053
TT34,2008-03-09,09:27:42,3414043662,0.138893,-0.00097237,0.0112226,0.0013982,-0.000395847
TT34,2008-03-09,09:33:08,3414043988,0.217696,-0.000573654,0.0189058,0.00236742,0.000955287
TT34,2008-03-09,09:38:34,3414044314,0.541812,-0.00064197,0.0289897,0.00211882,-0.00335571
TT34,2008-03-09,09:44:00,3414044640,0.373282,-0.000411077,0.0283372,0.00274574,0.00235734
TT34,2008-03-09,09:49:24,3414044964,0.366891,-0.00109592,0.0302705,0.00318701,-0.00212458
TT34,2008-03-09,09:54:51,3414045291,0.3814,-0.0003071,0.0337585,0.00380493,-0.00224558
TT34,2008-03-09,10:00:18,3414045618,0.375601,6.39E-05,0.0258908,0.00287988,0.00220377
TT34,2008-03-09,10:05:43,3414045943,0.337594,-0.00103067,0.0262064,0.00219024,0.00198264
TT34,2008-03-09,10:11:10,3414046270,0.365519,-0.00109565,0.026384,0.00285665,0.00269621
TT34,2008-03-09,10:16:36,3414046596,0.116357,-0.000504208,0.00807521,0.000534924,0.00080715
TT34,2008-03-09,10:22:01,3414046921,0.129918,-0.00109556,0.00761565,0.0011156,0.0013974
TT34,2008-03-09,10:27:26,3414047246,0.162794,-0.00109576,0.00753586,0.00037524,0.000962363
TT34,2008-03-09,10:32:52,3414047572,0.0963922,-0.000356178,0.00725195,0.000388364,0.00179654
TT34,2008-03-09,10:38:17,3414047897,0.159436,-0.00109571,0.00634937,9.18E-05,0.00460428
TT34,2008-03-09,10:43:35,3414048215,0.417909,-0.00109552,0.0269843,0.00386068,-0.00143548
TT34,2008-03-09,10:49:01,3414048541,0.20785,-0.000613711,0.0122681,0.000728464,0.00114865
TT34,2008-03-09,10:54:28,3414048868,0.281053,-0.000524464,0.0179785,0.00257544,-0.00211136
TT34,2008-03-09,10:59:54,3414049194,0.182139,-0.00100267,0.00670799,0.00121351,-0.000820286
TT34,2008-03-09,11:05:19,3414049519,0.193065,-0.000218208,0.00801691,0.00195663,-0.000727251
TT34,2008-03-09,11:10:45,3414049845,0.145306,-0.000030015,0.0062606,0.00146956,-0.00113616
TT34,2008-03-09,11:16:13,3414050173,0.299185,-0.000244285,0.0164175,0.00146571,0.00193726
TT34,2008-03-09,11:44:24,3414051864,0.626159,0.00326846,0.0254586,0.00698166,0.00252865
TT34,2008-03-09,12:00:25,3414052825,0.619228,0.00592946,0.0342225,0.007872,0.00154977
TT34,2008-03-09,12:05:42,3414053142,0.602916,0.00169297,0.0399745,0.00660617,0.00127063
TT34,2008-03-09,12:11:01,3414053461,0.55807,0.00102702,0.033431,0.00412431,0.00196803
TT34,2008-03-09,12:16:18,3414053778,0.597778,0.000641469,0.0356221,0.00612489,0.000849984
TT34,2008-03-09,12:21:34,3414054094,0.6075,-0.00109332,0.0342646,0.00444951,0.000340274
TT34,2008-03-09,12:26:53,3414054413,0.773288,-4.29E-05,0.0378735,0.00523088,0.00523071
TT34,2008-03-09,12:33:16,3414054796,0.624213,-0.000709929,0.0387249,0.00309563,0.000570745
TT34,2008-03-09,12:38:34,3414055114,0.631016,-0.000648364,0.0479814,0.00741398,0.0042771
TT34,2008-03-09,12:43:51,3414055431,0.686371,1.50E-05,0.0535806,0.0051222,0.00686881
TT34,2008-03-09,12:49:08,3414055748,0.733655,0.000313077,0.053062,0.00672737,-0.00242183
TT34,2008-03-09,12:54:26,3414056066,0.68092,-0.000536431,0.0468628,0.00362262,0.00320582
TT34,2008-03-09,12:59:40,3414056380,0.703853,-0.000632375,0.0497265,0.00555505,0.000980848
TT34,2008-03-09,13:32:47,3414058367,0.903424,-0.00100817,0.0624897,0.007843,0.00176201
TT34,2008-03-09,13:38:02,3414058682,0.716805,-0.000762165,0.0553469,0.00494858,0.00453228
TT34,2008-03-09,13:43:20,3414059000,0.816439,0.000207274,0.0523733,0.0046704,-0.000862016
TT34,2008-03-09,13:48:37,3414059317,0.807287,-0.00109242,0.058592,0.0044034,-0.00510116
TT34,2008-03-09,13:53:53,3414059633,0.801093,-0.000629978,0.0581931,0.00772961,0.00214108
TT34,2008-03-09,13:59:10,3414059950,0.880382,0.000472332,0.0678171,0.00854311,-0.00222817
TT34,2008-03-09,14:32:51,3414061971,0.917688,-0.00109238,0.0781807,0.0106384,0.000900862
TT34,2008-03-09,14:38:07,3414062287,1.01114,-0.00109237,0.0765767,0.0129669,0.00362613
TT34,2008-03-09,14:43:23,3414062603,1.30866,-0.00109229,0.0830365,0.0106781,0.00163431
TT34,2008-03-09,14:48:38,3414062918,0.958418,-0.000868657,0.0749292,0.00897475,0.00297809
TT34,2008-03-09,14:53:55,3414063235,0.980933,-0.000885113,0.0836306,0.0105836,0.000816835
TT34,2008-03-09,14:59:12,3414063552,1.05663,-0.00106729,0.087699,0.0105434,0.00209738
TT34,2008-03-09,15:32:41,3414065561,1.10445,-0.00109212,0.0928504,0.0143363,-0.000708807
TT34,2008-03-09,15:37:57,3414065877,1.169,-0.000530394,0.0974122,0.010401,0.00374211
TT34,2008-03-09,15:43:13,3414066193,1.16247,-0.000775657,0.0948485,0.0153196,0.00253778
TT34,2008-03-09,15:48:30,3414066510,1.12378,-0.000648348,0.10512,0.0139424,0.00229198
TT34,2008-03-09,15:53:47,3414066827,1.17344,-0.0008413,0.0950689,0.0168548,0.000992032
TT34,2008-03-09,15:59:03,3414067143,1.17068,0.000637614,0.110797,0.0140494,0.00525591
TT34,2008-03-09,16:32:53,3414069173,1.22706,-0.00109213,0.0988127,0.013648,0.00181113
TT34,2008-03-09,16:38:09,3414069489,1.19008,-0.000936452,0.0953712,0.0150229,0.00204753
TT34,2008-03-09,16:43:26,3414069806,1.24754,-0.00109226,0.10559,0.0116838,0.00108823
TT34,2008-03-09,16:48:42,3414070122,1.21534,-0.00109263,0.106826,0.0141763,-0.000481781
TT34,2008-03-09,16:53:59,3414070439,1.22203,-0.000686604,0.101882,0.0156226,-0.00110797
TT34,2008-03-09,16:59:14,3414070754,1.3894,6.62E-05,0.107803,0.0119265,0.00473018
TT34,2008-03-09,17:32:57,3414072777,1.2958,-0.00109442,0.152972,0.0177312,0.000845528
TT34,2008-03-09,17:38:15,3414073095,1.43734,-3.98E-05,0.142995,0.0181719,-0.000829204
TT34,2008-03-09,17:43:31,3414073411,1.36573,0.0018065,0.156591,0.0195721,0.00343439
TT34,2008-03-09,17:48:50,3414073730,1.2926,-0.000721817,0.142747,0.0214888,0.00384405
TT34,2008-03-09,17:54:07,3414074047,1.37647,-0.00105676,0.167024,0.0230809,0.00113861
TT34,2008-03-09,17:59:23,3414074363,1.38847,-0.00109392,0.138242,0.0238722,0.0005948
TT34,2008-03-09,18:32:47,3414076367,1.19915,0.00107052,0.142016,0.0172376,0.00126571
TT34,2008-03-09,18:38:26,3414076706,1.04576,-0.00109484,0.144579,0.0194081,-0.00263098
TT34,2008-03-09,18:43:48,3414077028,0.908277,-0.000952611,0.137899,0.0183491,-0.00019121
TT34,2008-03-09,18:49:14,3414077354,1.01409,-0.00077653,0.140661,0.0167989,-0.000518424
TT34,2008-03-09,18:54:23,3414077663,0.992101,0.00240355,0.146989,0.0142088,0.00569969
TT34,2008-03-09,18:59:47,3414077987,0.987745,-0.00109469,0.147277,0.0183168,0.000804634
TT34,2008-03-09,19:03:34,3414078214,1.03982,-0.00109527,0.158432,0.0168603,0.00285292
TT34,2008-03-09,19:08:56,3414078536,0.936758,-0.00109526,0.137981,0.015632,0.00600371
TT34,2008-03-09,19:14:16,3414078856,1.03282,-0.00109526,0.135634,0.0173761,0.000730042
TT34,2008-03-09,19:19:29,3414079169,0.86288,-0.00105528,0.126559,0.0166321,0.00189056
TT34,2008-03-09,20:13:23,3414082403,0.77842,-0.000519651,0.119469,0.0168006,0.00407619
TT34,2008-03-09,20:18:48,3414082728,0.778298,-0.00110064,0.133711,0.0194674,0.00236436
TT34,2008-03-09,20:25:05,3414083105,0.881085,-0.000991817,0.143146,0.0188013,0.00146738
TT34,2008-03-09,20:30:31,3414083431,0.90396,-0.0010998,0.142407,0.020116,0.000712981
TT34,2008-03-09,20:35:57,3414083757,0.954469,-0.00109971,0.142257,0.0189981,0.00187504
TT34,2008-03-09,20:41:24,3414084084,1.02806,-0.000429242,0.155271,0.0221694,0.00184018
TT34,2008-03-09,20:47:06,3414084426,0.985077,-0.00109922,0.162598,0.0192191,0.000542337
TT34,2008-03-09,20:52:32,3414084752,1.04984,-0.00054222,0.157847,0.0189399,0.000416099
TT34,2008-03-09,20:57:48,3414085068,0.951083,-0.00109951,0.147797,0.0208162,0.00397074
TT34,2008-03-09,21:32:54,3414087174,1.06911,-0.00109887,0.160399,0.0234425,0.00152819
TT34,2008-03-09,21:38:12,3414087492,1.08482,-0.000333421,0.163989,0.019826,0.00212851
TT34,2008-03-09,21:43:26,3414087806,1.09172,-0.00109834,0.163689,0.021784,0.000257538
TT34,2008-03-09,21:48:41,3414088121,1.1599,0.000428434,0.166684,0.0205762,0.00224333
TT34,2008-03-09,21:54:09,3414088449,1.05232,-0.000800712,0.158004,0.0200608,0.00239116
TT34,2008-03-09,21:59:26,3414088766,1.06443,-0.00109856,0.149239,0.0215602,0.00714965
TT34,2008-03-09,22:32:48,3414090768,1.15467,-0.000830589,0.147994,0.0160569,0.00176127
TT34,2008-03-09,22:38:06,3414091086,1.04205,-0.00109768,0.148637,0.0159483,0.00324991
TT34,2008-03-09,22:43:24,3414091404,1.10886,-0.00109819,0.148963,0.017848,3.98E-05
TT34,2008-03-09,22:48:41,3414091721,1.04989,-0.000294978,0.147755,0.0189596,0.000704482
TT34,2008-03-09,22:53:57,3414092037,1.116,-0.000705211,0.149574,0.01848,0.000527758
TT34,2008-03-09,22:59:14,3414092354,1.23908,-0.00109809,0.152127,0.0186617,0.00671877
TT34,2008-03-09,23:32:55,3414094375,1.19668,-0.00109723,0.157526,0.0194001,0.00368617
TT34,2008-03-09,23:38:13,3414094693,1.18447,-0.000875313,0.14575,0.0189085,0.00441482
TT34,2008-03-09,23:43:30,3414095010,1.08075,-0.000885108,0.151957,0.0176402,0.000624364
TT34,2008-03-09,23:48:48,3414095328,1.34124,-0.00014448,0.156641,0.015986,0.000217399
TT34,2008-03-09,23:54:03,3414095643,1.17317,-0.00109709,0.150609,0.0165,0.00574063
TT34,2008-03-09,23:59:21,3414095961,1.09064,-0.00109749,0.157655,0.0186767,0.00133464
TT34,2008-03-10,00:33:01,3414097981,1.09199,-0.00109643,0.149609,0.0191676,0.00130652
TT34,2008-03-10,00:38:19,3414098299,0.851555,-0.00107771,0.113097,0.0129569,0.0023463
TT34,2008-03-10,00:43:37,3414098617,0.953587,-0.00090407,0.129242,0.0164857,0.00275771
TT34,2008-03-10,00:48:54,3414098934,1.01572,-0.00078226,0.128775,0.0163145,-0.00059711
TT34,2008-03-10,00:54:09,3414099249,1.01052,-0.00109635,0.139018,0.0145778,0.00118788
TT34,2008-03-10,00:59:27,3414099567,0.999819,-0.0010967,0.138966,0.0144377,-0.00074564
TT34,2008-03-10,01:32:38,3414101558,1.20641,2.75E-05,0.157831,0.0202331,-0.000120445
TT34,2008-03-10,01:37:51,3414101871,1.0862,-0.00109663,0.131478,0.0185064,0.000878572
TT34,2008-03-10,01:43:08,3414102188,1.0997,-0.000699656,0.128496,0.0165037,0.00112544
TT34,2008-03-10,01:48:23,3414102503,1.15808,-0.00109638,0.130625,0.0199407,0.0011814
TT34,2008-03-10,01:53:42,3414102822,1.14954,-0.00109629,0.140249,0.018388,0.00472524
TT34,2008-03-10,01:58:59,3414103139,1.21691,-1.37E-05,0.144516,0.0181417,0.000788916
TT34,2008-03-10,02:32:57,3414105177,1.1667,-0.000966691,0.139576,0.0185791,0.00416872
TT34,2008-03-10,02:38:15,3414105495,1.16278,-0.000798138,0.142421,0.0162269,0.000777965
TT34,2008-03-10,02:43:28,3414105808,1.15874,0.000462889,0.144506,0.0164272,0.00324143
TT34,2008-03-10,02:48:46,3414106126,1.23631,-0.000635437,0.138796,0.018601,0.00370311
TT34,2008-03-10,02:54:04,3414106444,1.16845,-0.00109667,0.143251,0.0164655,0.00406118
TT34,2008-03-10,02:59:21,3414106761,1.14891,-0.000942029,0.131923,0.0165675,0.00151707
TT34,2008-03-10,03:33:01,3414108781,1.14279,-0.000690593,0.135543,0.0183193,0.0029094
TT34,2008-03-10,03:38:17,3414109097,1.19123,-0.00066134,0.143461,0.0170971,-2.26E-05
TT34,2008-03-10,03:43:31,3414109411,1.23624,-0.00109625,0.147533,0.0175103,0.00174364
TT34,2008-03-10,03:49:00,3414109740,1.22123,-0.0010849,0.126271,0.0150829,0.000601665
TT34,2008-03-10,03:54:28,3414110068,1.30602,-0.00109671,0.151084,0.0179978,-0.00160689
TT34,2008-03-10,03:59:55,3414110395,1.17599,-0.000541756,0.131346,0.0178068,0.000861713
TT34,2008-03-10,04:33:01,3414112381,0.624007,-0.000401268,0.058327,0.00496587,-0.00150654
TT34,2008-03-10,04:38:15,3414112695,0.864746,-0.000230165,0.103559,0.0113369,0.00496732
TT34,2008-03-10,04:43:32,3414113012,0.975602,-0.0010968,0.107445,0.0113741,-0.000226421
TT34,2008-03-10,04:48:50,3414113330,0.870958,-0.00109709,0.0984903,0.00928244,0.00501355
TT34,2008-03-10,04:54:08,3414113648,0.655173,-0.00109677,0.0627243,0.00513482,0.00041207
TT34,2008-03-10,04:59:25,3414113965,0.517834,-0.00109683,0.0524481,0.00234414,0.000712632
TT34,2008-03-10,05:32:48,3414115968,0.365889,-0.000922273,0.0304475,0.00226868,-0.000639666
TT34,2008-03-10,05:38:13,3414116293,0.442327,-0.000949896,0.0443574,0.00248524,0.00249198
TT34,2008-03-10,05:43:29,3414116609,0.462457,-0.00109699,0.04267,0.00239681,0.00232789
TT34,2008-03-10,05:48:47,3414116927,0.404933,-0.00109656,0.0400581,0.00225582,0.00330501
TT34,2008-03-10,05:54:02,3414117242,0.281515,-0.000961246,0.0234545,0.00143258,-0.00120353
TT34,2008-03-10,05:59:16,3414117556,0.255585,-0.000709666,0.0245523,0.00132399,0.000101511
TT34,2008-03-10,06:32:57,3414119577,0.395287,-0.000778597,0.0377301,0.00253819,0.00135349
TT34,2008-03-10,06:38:12,3414119892,0.333348,-0.00109741,0.0289198,0.00228335,0.000484107
TT34,2008-03-10,06:43:39,3414120219,0.31945,-0.000808277,0.0301831,0.00249626,0.00122998
TT34,2008-03-10,06:48:56,3414120536,0.355138,-0.00109754,0.0354523,0.00225997,0.000334835
TT34,2008-03-10,06:54:12,3414120852,0.349049,-0.000672479,0.0312523,0.00170926,0.000781819
TT34,2008-03-10,06:59:26,3414121166,0.654808,0.000263148,0.0624949,0.00737471,0.00189756
TT34,2008-03-10,07:32:49,3414123169,0.865673,0.000440291,0.0900585,0.0116385,0.00179715
TT34,2008-03-10,07:38:07,3414123487,0.850325,-0.000787894,0.0788548,0.0105598,-0.00214867
TT34,2008-03-10,07:43:25,3414123805,0.785467,-0.000838067,0.0836385,0.0115051,0.00188808
TT34,2008-03-10,07:48:42,3414124122,0.804763,-0.00109736,0.0704205,0.00888796,-0.000417764
TT34,2008-03-10,07:53:58,3414124438,0.86099,0.000941008,0.0806723,0.0101662,0.000473964
TT34,2008-03-10,07:59:12,3414124752,0.857661,-0.000738831,0.0806474,0.00941933,0.000317141
TT34,2008-03-10,08:32:52,3414126772,0.739101,0.000351714,0.0769491,0.00931327,0.00318953
TT34,2008-03-10,08:38:10,3414127090,0.760823,-6.10E-05,0.071428,0.0075693,0.000639239
TT34,2008-03-10,08:43:37,3414127417,0.805194,-0.000237505,0.071719,0.0108742,-0.000737117
TT34,2008-03-10,08:48:54,3414127734,0.710791,1.13E-05,0.0723183,0.00868735,0.00112897
TT34,2008-03-10,08:54:23,3414128063,0.74953,-0.00106253,0.0737915,0.00996053,0.00362623
TT34,2008-03-10,08:59:41,3414128381,0.692111,-0.000814034,0.0718732,0.00621108,0.00162217
TT34,2008-03-10,09:32:47,3414130367,0.903285,0.00201772,0.0707788,0.00930865,0.000227406
TT34,2008-03-10,09:38:01,3414130681,0.686462,-3.11E-05,0.0695177,0.00671505,0.003543
TT34,2008-03-10,09:43:18,3414130998,0.707651,-0.00109263,0.061582,0.00856781,0.0014717
TT34,2008-03-10,09:48:36,3414131316,0.707149,-0.000997904,0.0638996,0.00710561,-0.000638758
TT34,2008-03-10,09:53:50,3414131630,0.674639,-0.00109704,0.0585526,0.0066443,0.0016365
TT34,2008-03-10,09:59:05,3414131945,0.656678,-0.000268223,0.0587218,0.00818857,-0.000934956
TT34,2008-03-10,10:32:46,3414133966,0.649598,-0.00109643,0.0604266,0.00609444,-1.77E-05
TT34,2008-03-10,10:38:02,3414134282,0.5321,-0.00109678,0.0397235,0.00386765,0.001493
TT34,2008-03-10,10:43:29,3414134609,0.589325,-0.00109681,0.0467089,0.0061283,0.00228359
TT34,2008-03-10,10:48:46,3414134926,0.606998,0.00550911,0.0554908,0.00698748,0.00198562
TT34,2008-03-10,10:54:04,3414135244,0.594991,0.00108863,0.0525331,0.00606577,-0.00104704
TT34,2008-03-10,10:59:21,3414135561,0.711019,-0.00109659,0.0448173,0.00509204,0.0024005
TT34,2008-03-10,11:33:01,3414137581,0.704178,-0.000835026,0.053955,0.00752759,0.00149391
TT34,2008-03-10,11:38:19,3414137899,0.688715,-0.00109638,0.0456763,0.00627958,0.00204378
TT34,2008-03-10,11:43:35,3414138215,0.736882,0.00195566,0.051498,0.00629715,-0.00136191
TT34,2008-03-10,11:48:53,3414138533,0.853093,-0.00109636,0.0558702,0.00785759,-0.00121504
TT34,2008-03-10,11:54:21,3414138861,0.712957,0.000358554,0.0573446,0.00825215,0.00147892
TT34,2008-03-10,11:59:39,3414139179,0.744596,0.000266261,0.0600563,0.00693932,-0.000920839
TT34,2008-03-10,12:33:02,3414141182,0.741802,-0.00109541,0.064217,0.00807071,-0.00120961
TT34,2008-03-10,12:46:48,3414142008,1.05909,-0.00109466,0.0566466,0.00864263,0.002863
TT34,2008-03-10,12:57:20,3414142640,0.762663,0.00127375,0.0721863,0.0115016,-0.00159544
TT34,2008-03-10,13:32:50,3414144770,0.823237,-0.00109686,0.0588278,0.00750811,0.00217755
TT34,2008-03-10,13:38:04,3414145084,0.729888,-0.000427479,0.0659414,0.0101954,0.00186724
TT34,2008-03-10,13:43:22,3414145402,0.701882,-0.000132766,0.0546255,0.00781358,0.000132323
TT34,2008-03-10,13:48:50,3414145730,0.670482,-0.000816788,0.0560477,0.0084953,-0.000163257
TT34,2008-03-10,13:54:06,3414146046,0.707731,-0.000298874,0.0604975,0.00648399,0.00327627
TT34,2008-03-10,13:59:35,3414146375,0.710293,-0.000382031,0.058577,0.00831837,-0.00195522
TT34,2008-03-10,14:32:58,3414148378,0.709407,-0.000866271,0.0678638,0.00810247,-0.000860904
TT34,2008-03-10,14:38:24,3414148704,0.778163,-0.00075928,0.0577956,0.00568386,0.000890459
TT34,2008-03-10,14:43:39,3414149019,0.694502,-0.000686244,0.0529505,0.0079871,0.00154496
TT34,2008-03-10,14:48:57,3414149337,0.72237,-0.00106302,0.0551581,0.00470906,0.00048248
TT34,2008-03-10,14:54:22,3414149662,0.767249,-0.000663511,0.0576062,0.00710499,0.000975472
TT34,2008-03-10,14:59:39,3414149979,0.804928,0.000137751,0.0576293,0.00747134,0.00421503
TT34,2008-03-10,15:32:46,3414151966,0.771776,-0.00109687,0.0594162,0.0067818,0.00544008
TT34,2008-03-10,15:38:13,3414152293,0.812384,-0.000875256,0.0612269,0.00561023,0.00319258
TT34,2008-03-10,15:43:27,3414152607,0.902829,1.28E-05,0.0955321,0.0113194,0.00450403
TT34,2008-03-10,15:48:56,3414152936,0.787414,-7.54E-05,0.0566129,0.00629881,-0.00237397
TT34,2008-03-10,15:54:23,3414153263,0.794952,-0.00109704,0.0605538,0.00802597,0.00214336
TT34,2008-03-10,15:59:50,3414153590,0.815795,-0.00109732,0.068113,0.00669906,0.000481789
TT34,2008-03-10,16:32:56,3414155576,0.9018,-0.00103603,0.0647949,0.006773,0.00410088
TT34,2008-03-10,16:38:25,3414155905,0.790981,-0.00109745,0.0609611,0.00596402,0.0029252
TT34,2008-03-10,16:43:54,3414156234,0.851633,2.44E-05,0.0636753,0.00659898,0.000928921
TT34,2008-03-10,16:49:23,3414156563,0.877065,0.000787731,0.0527483,0.0056763,0.00111127
TT34,2008-03-10,16:54:51,3414156891,0.794119,-0.00109782,0.0616048,0.00805084,0.00326799
TT34,2008-03-10,17:32:44,3414159164,0.905247,0.000147089,0.0623198,0.00679536,0.000905054
TT34,2008-03-10,17:38:07,3414159487,0.845869,0.000741767,0.0607973,0.00688596,0.00267776
TT34,2008-03-10,17:43:31,3414159811,0.916911,-0.00109847,0.06645,0.00562036,6.91E-05
TT34,2008-03-10,17:49:01,3414160141,1.06212,-0.00109847,0.0649751,0.00805192,0.00340026
TT34,2008-03-10,17:54:15,3414160455,1.01106,-0.00109879,0.065761,0.00762053,0.000469042
TT34,2008-03-10,17:59:42,3414160782,0.991424,-0.00109822,0.0642984,0.00631685,0.00159514
TT34,2008-03-10,18:32:47,3414162767,1.06199,-0.00109914,0.0766067,0.00837092,0.00327599
TT34,2008-03-10,18:38:03,3414163083,1.21144,-0.000587202,0.0693938,0.00594517,0.00373915
TT34,2008-03-10,18:43:21,3414163401,1.04317,0.000394335,0.0656647,0.00532544,0.000997684
TT34,2008-03-10,18:48:36,3414163716,0.98494,-0.00109859,0.0718581,0.00964697,0.00245834
TT34,2008-03-10,18:53:53,3414164033,1.03942,-0.000868363,0.0670934,0.00980084,0.00352049
TT34,2008-03-10,18:59:08,3414164348,1.1308,-0.0010988,0.0719044,0.00821206,-8.21E-05
TT34,2008-03-10,19:32:39,3414166359,1.02424,-0.000893342,0.0740838,0.00727912,0.00326862
TT34,2008-03-10,19:37:57,3414166677,1.16268,-0.000485464,0.0701371,0.0093746,0.00179389
TT34,2008-03-10,19:43:21,3414167001,1.08045,-0.000830166,0.0670359,0.00706067,-0.0012271
TT34,2008-03-10,19:48:37,3414167317,1.05617,-0.00109878,0.0707356,0.00782559,0.00445534
TT34,2008-03-10,19:54:06,3414167646,1.38425,-0.00109868,0.0840827,0.0110524,0.00364938
TT34,2008-03-10,19:59:33,3414167973,1.07254,-0.00109905,0.0797825,0.00908358,0.00115234
TT34,2008-03-10,20:32:57,3414169977,1.19887,-0.000915496,0.084861,0.00987255,0.00449752
TT34,2008-03-10,20:43:51,3414170631,1.12662,-0.000989279,0.0854664,0.00907935,0.000291147
TT34,2008-03-10,20:49:15,3414170955,1.18697,-0.00109887,0.0861309,0.0111119,0.00302888
TT34,2008-03-10,20:54:33,3414171273,1.15887,-0.000767465,0.0805775,0.00945008,0.00376262
TT34,2008-03-10,20:59:51,3414171591,1.14322,-0.00109893,0.091972,0.0110499,0.00186258
TT34,2008-03-10,21:32:57,3414173577,1.22315,-0.00109858,0.0904178,0.00798994,0.00134495
TT34,2008-03-10,21:38:22,3414173902,1.16355,-0.00109903,0.0935578,0.00938362,0.000972396
TT34,2008-03-10,21:43:47,3414174227,1.16597,-0.000804022,0.0852177,0.00871788,0.00451442
TT34,2008-03-10,21:49:00,3414174540,1.20104,-0.00109966,0.097971,0.00898619,0.00276131
TT34,2008-03-10,21:54:28,3414174868,1.18875,-0.000680666,0.0968025,0.0098292,-0.00118718
TT34,2008-03-10,21:59:56,3414175196,1.26631,-0.00110025,0.0942671,0.00801985,0.00262182
TT34,2008-03-10,22:32:46,3414177166,1.26288,-0.000316041,0.0814868,0.0116903,-5.02E-05
TT34,2008-03-10,22:38:10,3414177490,1.20071,-0.00109808,0.081292,0.0094957,-0.000137857
TT34,2008-03-10,22:43:40,3414177820,1.19391,-0.000892576,0.0927192,0.00958556,0.00224102
TT34,2008-03-10,22:48:56,3414178136,1.21308,-0.00109819,0.0892775,0.0122519,0.000455956
TT34,2008-03-10,22:54:09,3414178449,1.08705,-0.00109868,0.0730354,0.00936429,0.00103453
TT34,2008-03-10,22:59:36,3414178776,1.05622,-0.00109836,0.0827194,0.00896025,0.00207787
TT34,2008-03-10,23:32:59,3414180779,0.926792,-0.00109874,0.0679843,0.00563174,0.00274456
TT34,2008-03-10,23:38:25,3414181105,0.952649,-0.000466811,0.0635928,0.00680312,0.00022951
TT34,2008-03-10,23:43:50,3414181430,0.943636,-0.000805977,0.0728751,0.00705361,0.00134499
TT34,2008-03-10,23:49:15,3414181755,0.989943,-0.000252325,0.0648461,0.00595796,0.00449139
TT34,2008-03-10,23:54:33,3414182073,1.07168,-0.00109844,0.0616924,0.00661982,0.00384289
TT34,2008-03-10,23:59:57,3414182397,0.910535,-0.00109835,0.061942,0.00633415,0.000146619
TT34,2008-03-11,00:32:46,3414184366,1.05,-0.00109794,0.0512331,0.00506673,0.00156808
TT34,2008-03-11,00:38:12,3414184692,0.968937,-0.00109839,0.0662071,0.00706939,0.00384988
TT34,2008-03-11,00:43:37,3414185017,0.955351,-0.00109776,0.0630234,0.00609812,0.00107722
TT34,2008-03-11,00:49:02,3414185342,0.889169,-0.0010981,0.0544955,0.00798331,0.00006702
TT34,2008-03-11,00:54:27,3414185667,0.810973,-0.000275051,0.0515325,0.0054382,0.00141738
TT34,2008-03-11,00:59:52,3414185992,1.1971,-0.00109789,0.0514565,0.00854502,0.00050968
TT34,2008-03-11,01:32:58,3414187978,0.805296,-0.00109746,0.0504414,0.00665686,-0.001217
